#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_gervennin_2_adj;Gervenninian;;gervenniner;;;;;;;;;;;x
b_gervennin_3;Gervennin;Gervennin;Gervennin;;Gervennin;;;;;;;;;x
b_gervennin_3_adj;Gervenninian;;gervenniner;;;;;;;;;;;x
b_gervennin_4;Gervennin;Gervennin;Gervennin;;Gervennin;;;;;;;;;x
b_gervennin_4_adj;Gervenninian;;gervenniner;;;;;;;;;;;x
b_gervennin_5;Gervennin;Gervennin;Gervennin;;Gervennin;;;;;;;;;x
b_gervennin_5_adj;Gervenninian;;gervenniner;;;;;;;;;;;x
b_gervennin_6;Gervennin;Gervennin;Gervennin;;Gervennin;;;;;;;;;x
b_gervennin_6_adj;Gervenninian;;gervenniner;;;;;;;;;;;x
b_gervennin_7;Gervennin;Gervennin;Gervennin;;Gervennin;;;;;;;;;x
b_gervennin_7_adj;Gervenninian;;gervenniner;;;;;;;;;;;x
b_hopper_gorge;Hopper Gorge;Hopper Gorge;Hopper Gorge;;Hopper Gorge;;;;;;;;;x
b_hopper_gorge_adj;Hopper Gorgean;;Hopper Gorger;;;;;;;;;;;x
b_hopper_gorge_2;Hopper Gorge;Hopper Gorge;Hopper Gorge;;Hopper Gorge;;;;;;;;;x
b_hopper_gorge_2_adj;Hopper Gorgean;;Hopper Gorger;;;;;;;;;;;x
b_hopper_gorge_3;Hopper Gorge;Hopper Gorge;Hopper Gorge;;Hopper Gorge;;;;;;;;;x
b_hopper_gorge_3_adj;Hopper Gorgean;;Hopper Gorger;;;;;;;;;;;x
b_hopper_gorge_4;Hopper Gorge;Hopper Gorge;Hopper Gorge;;Hopper Gorge;;;;;;;;;x
b_hopper_gorge_4_adj;Hopper Gorgean;;Hopper Gorger;;;;;;;;;;;x
b_hopper_gorge_5;Hopper Gorge;Hopper Gorge;Hopper Gorge;;Hopper Gorge;;;;;;;;;x
b_hopper_gorge_5_adj;Hopper Gorgean;;Hopper Gorger;;;;;;;;;;;x
b_hopper_gorge_6;Hopper Gorge;Hopper Gorge;Hopper Gorge;;Hopper Gorge;;;;;;;;;x
b_hopper_gorge_6_adj;Hopper Gorgean;;Hopper Gorger;;;;;;;;;;;x
b_hopper_gorge_7;Hopper Gorge;Hopper Gorge;Hopper Gorge;;Hopper Gorge;;;;;;;;;x
b_hopper_gorge_7_adj;Hopper Gorgean;;Hopper Gorger;;;;;;;;;;;x
b_hostar;Hostar;Hostar;Hostar;;Hostar;;;;;;;;;x
b_hostar_adj;Hostarian;;hostarer;;;;;;;;;;;x
b_hostar_2;Hostar;Hostar;Hostar;;Hostar;;;;;;;;;x
b_hostar_2_adj;Hostarian;;hostarer;;;;;;;;;;;x
b_hostar_3;Hostar;Hostar;Hostar;;Hostar;;;;;;;;;x
b_hostar_3_adj;Hostarian;;hostarer;;;;;;;;;;;x
b_hostar_4;Hostar;Hostar;Hostar;;Hostar;;;;;;;;;x
b_hostar_4_adj;Hostarian;;hostarer;;;;;;;;;;;x
b_hostar_5;Hostar;Hostar;Hostar;;Hostar;;;;;;;;;x
b_hostar_5_adj;Hostarian;;hostarer;;;;;;;;;;;x
b_hostar_6;Hostar;Hostar;Hostar;;Hostar;;;;;;;;;x
b_hostar_6_adj;Hostarian;;hostarer;;;;;;;;;;;x
b_hostar_7;Hostar;Hostar;Hostar;;Hostar;;;;;;;;;x
b_hostar_7_adj;Hostarian;;hostarer;;;;;;;;;;;x
b_hustuum;Hustuum;Hustuum;Hustuum;;Hustuum;;;;;;;;;x
b_hustuum_adj;Hustuumian;;hustuumer;;;;;;;;;;;x
b_hustuum_2;Hustuum;Hustuum;Hustuum;;Hustuum;;;;;;;;;x
b_hustuum_2_adj;Hustuumian;;hustuumer;;;;;;;;;;;x
b_hustuum_3;Hustuum;Hustuum;Hustuum;;Hustuum;;;;;;;;;x
b_hustuum_3_adj;Hustuumian;;hustuumer;;;;;;;;;;;x
b_hustuum_4;Hustuum;Hustuum;Hustuum;;Hustuum;;;;;;;;;x
b_hustuum_4_adj;Hustuumian;;hustuumer;;;;;;;;;;;x
b_hustuum_5;Hustuum;Hustuum;Hustuum;;Hustuum;;;;;;;;;x
b_hustuum_5_adj;Hustuumian;;hustuumer;;;;;;;;;;;x
b_hustuum_6;Hustuum;Hustuum;Hustuum;;Hustuum;;;;;;;;;x
b_hustuum_6_adj;Hustuumian;;hustuumer;;;;;;;;;;;x
b_hustuum_7;Hustuum;Hustuum;Hustuum;;Hustuum;;;;;;;;;x
b_hustuum_7_adj;Hustuumian;;hustuumer;;;;;;;;;;;x
b_imerun;Imerun;Imerun;Imerun;;Imerun;;;;;;;;;x
b_imerun_adj;Imerunian;;imeruner;;;;;;;;;;;x
b_imerun_2;Imerun;Imerun;Imerun;;Imerun;;;;;;;;;x
b_imerun_2_adj;Imerunian;;imeruner;;;;;;;;;;;x
b_imerun_3;Imerun;Imerun;Imerun;;Imerun;;;;;;;;;x
b_imerun_3_adj;Imerunian;;imeruner;;;;;;;;;;;x
b_imerun_4;Imerun;Imerun;Imerun;;Imerun;;;;;;;;;x
b_imerun_4_adj;Imerunian;;imeruner;;;;;;;;;;;x
b_imerun_5;Imerun;Imerun;Imerun;;Imerun;;;;;;;;;x
b_imerun_5_adj;Imerunian;;imeruner;;;;;;;;;;;x
b_imerun_6;Imerun;Imerun;Imerun;;Imerun;;;;;;;;;x
b_imerun_6_adj;Imerunian;;imeruner;;;;;;;;;;;x
b_imerun_7;Imerun;Imerun;Imerun;;Imerun;;;;;;;;;x
b_imerun_7_adj;Imerunian;;imeruner;;;;;;;;;;;x
b_jacobaland;Jacobaland;Jacobaland;Jacobaland;;Jacobaland;;;;;;;;;x
b_jacobaland_adj;Jacobalandian;;jacobalander;;;;;;;;;;;x
b_jacobaland_2;Jacobaland;Jacobaland;Jacobaland;;Jacobaland;;;;;;;;;x
b_jacobaland_2_adj;Jacobalandian;;jacobalander;;;;;;;;;;;x
b_jacobaland_3;Jacobaland;Jacobaland;Jacobaland;;Jacobaland;;;;;;;;;x
b_jacobaland_3_adj;Jacobalandian;;jacobalander;;;;;;;;;;;x
b_jacobaland_4;Jacobaland;Jacobaland;Jacobaland;;Jacobaland;;;;;;;;;x
b_jacobaland_4_adj;Jacobalandian;;jacobalander;;;;;;;;;;;x
b_jacobaland_5;Jacobaland;Jacobaland;Jacobaland;;Jacobaland;;;;;;;;;x
b_jacobaland_5_adj;Jacobalandian;;jacobalander;;;;;;;;;;;x
b_jacobaland_6;Jacobaland;Jacobaland;Jacobaland;;Jacobaland;;;;;;;;;x
b_jacobaland_6_adj;Jacobalandian;;jacobalander;;;;;;;;;;;x
b_jacobaland_7;Jacobaland;Jacobaland;Jacobaland;;Jacobaland;;;;;;;;;x
b_jacobaland_7_adj;Jacobalandian;;jacobalander;;;;;;;;;;;x
b_jalnoral;Jalnoral;Jalnoral;Jalnoral;;Jalnoral;;;;;;;;;x
b_jalnoral_adj;Jalnoralian;;jalnoraler;;;;;;;;;;;x
b_jalnoral_2;Jalnoral;Jalnoral;Jalnoral;;Jalnoral;;;;;;;;;x
b_jalnoral_2_adj;Jalnoralian;;jalnoraler;;;;;;;;;;;x
b_jalnoral_3;Jalnoral;Jalnoral;Jalnoral;;Jalnoral;;;;;;;;;x
b_jalnoral_3_adj;Jalnoralian;;jalnoraler;;;;;;;;;;;x
b_jalnoral_4;Jalnoral;Jalnoral;Jalnoral;;Jalnoral;;;;;;;;;x
b_jalnoral_4_adj;Jalnoralian;;jalnoraler;;;;;;;;;;;x
b_jalnoral_5;Jalnoral;Jalnoral;Jalnoral;;Jalnoral;;;;;;;;;x
b_jalnoral_5_adj;Jalnoralian;;jalnoraler;;;;;;;;;;;x
b_jalnoral_6;Jalnoral;Jalnoral;Jalnoral;;Jalnoral;;;;;;;;;x
b_jalnoral_6_adj;Jalnoralian;;jalnoraler;;;;;;;;;;;x
b_jalnoral_7;Jalnoral;Jalnoral;Jalnoral;;Jalnoral;;;;;;;;;x
b_jalnoral_7_adj;Jalnoralian;;jalnoraler;;;;;;;;;;;x
b_jarados;Jarados;Jarados;Jarados;;Jarados;;;;;;;;;x
b_jarados_adj;Jaradosian;;jaradoser;;;;;;;;;;;x
b_jarados_2;Jarados;Jarados;Jarados;;Jarados;;;;;;;;;x
b_jarados_2_adj;Jaradosian;;jaradoser;;;;;;;;;;;x
b_jarados_3;Jarados;Jarados;Jarados;;Jarados;;;;;;;;;x
b_jarados_3_adj;Jaradosian;;jaradoser;;;;;;;;;;;x
b_jarados_4;Jarados;Jarados;Jarados;;Jarados;;;;;;;;;x
b_jarados_4_adj;Jaradosian;;jaradoser;;;;;;;;;;;x
b_jarados_5;Jarados;Jarados;Jarados;;Jarados;;;;;;;;;x
b_jarados_5_adj;Jaradosian;;jaradoser;;;;;;;;;;;x
b_jarados_6;Jarados;Jarados;Jarados;;Jarados;;;;;;;;;x
b_jarados_6_adj;Jaradosian;;jaradoser;;;;;;;;;;;x
b_jarados_7;Jarados;Jarados;Jarados;;Jarados;;;;;;;;;x
b_jarados_7_adj;Jaradosian;;jaradoser;;;;;;;;;;;x
b_karlarn;Karlarn;Karlarn;Karlarn;;Karlarn;;;;;;;;;x
b_karlarn_adj;Karlarnian;;karlarner;;;;;;;;;;;x
b_karlarn_2;Karlarn;Karlarn;Karlarn;;Karlarn;;;;;;;;;x
b_karlarn_2_adj;Karlarnian;;karlarner;;;;;;;;;;;x
b_karlarn_3;Karlarn;Karlarn;Karlarn;;Karlarn;;;;;;;;;x
b_karlarn_3_adj;Karlarnian;;karlarner;;;;;;;;;;;x
b_karlarn_4;Karlarn;Karlarn;Karlarn;;Karlarn;;;;;;;;;x
b_karlarn_4_adj;Karlarnian;;karlarner;;;;;;;;;;;x
b_karlarn_5;Karlarn;Karlarn;Karlarn;;Karlarn;;;;;;;;;x
b_karlarn_5_adj;Karlarnian;;karlarner;;;;;;;;;;;x
b_karlarn_6;Karlarn;Karlarn;Karlarn;;Karlarn;;;;;;;;;x
b_karlarn_6_adj;Karlarnian;;karlarner;;;;;;;;;;;x
b_karlarn_7;Karlarn;Karlarn;Karlarn;;Karlarn;;;;;;;;;x
b_karlarn_7_adj;Karlarnian;;karlarner;;;;;;;;;;;x
b_kivaas;Kivaas;Kivaas;Kivaas;;Kivaas;;;;;;;;;x
b_kivaas_adj;Kivaasian;;kivaaser;;;;;;;;;;;x
b_kivaas_2;Kivaas;Kivaas;Kivaas;;Kivaas;;;;;;;;;x
b_kivaas_2_adj;Kivaasian;;kivaaser;;;;;;;;;;;x
b_kivaas_3;Kivaas;Kivaas;Kivaas;;Kivaas;;;;;;;;;x
b_kivaas_3_adj;Kivaasian;;kivaaser;;;;;;;;;;;x
b_kivaas_4;Kivaas;Kivaas;Kivaas;;Kivaas;;;;;;;;;x
b_kivaas_4_adj;Kivaasian;;kivaaser;;;;;;;;;;;x
b_kivaas_5;Kivaas;Kivaas;Kivaas;;Kivaas;;;;;;;;;x
b_kivaas_5_adj;Kivaasian;;kivaaser;;;;;;;;;;;x
b_kivaas_6;Kivaas;Kivaas;Kivaas;;Kivaas;;;;;;;;;x
b_kivaas_6_adj;Kivaasian;;kivaaser;;;;;;;;;;;x
b_kivaas_7;Kivaas;Kivaas;Kivaas;;Kivaas;;;;;;;;;x
b_kivaas_7_adj;Kivaasian;;kivaaser;;;;;;;;;;;x
b_lake_raskath;Lake Raskath;Lake Raskath;Lake Raskath;;Lake Raskath;;;;;;;;;x
b_lake_raskath_adj;Lake Raskathian;;Lake Raskather;;;;;;;;;;;x
b_lake_raskath_2;Lake Raskath;Lake Raskath;Lake Raskath;;Lake Raskath;;;;;;;;;x
b_lake_raskath_2_adj;Lake Raskathian;;Lake Raskather;;;;;;;;;;;x
b_lake_raskath_3;Lake Raskath;Lake Raskath;Lake Raskath;;Lake Raskath;;;;;;;;;x
b_lake_raskath_3_adj;Lake Raskathian;;Lake Raskather;;;;;;;;;;;x
b_lake_raskath_4;Lake Raskath;Lake Raskath;Lake Raskath;;Lake Raskath;;;;;;;;;x
b_lake_raskath_4_adj;Lake Raskathian;;Lake Raskather;;;;;;;;;;;x
b_lake_raskath_5;Lake Raskath;Lake Raskath;Lake Raskath;;Lake Raskath;;;;;;;;;x
b_lake_raskath_5_adj;Lake Raskathian;;Lake Raskather;;;;;;;;;;;x
b_lake_raskath_6;Lake Raskath;Lake Raskath;Lake Raskath;;Lake Raskath;;;;;;;;;x
b_lake_raskath_6_adj;Lake Raskathian;;Lake Raskather;;;;;;;;;;;x
b_lake_raskath_7;Lake Raskath;Lake Raskath;Lake Raskath;;Lake Raskath;;;;;;;;;x
b_lake_raskath_7_adj;Lake Raskathian;;Lake Raskather;;;;;;;;;;;x
b_landykon;Landykon;Landykon;Landykon;;Landykon;;;;;;;;;x
b_landykon_adj;Landykonian;;landykoner;;;;;;;;;;;x
b_landykon_2;Landykon;Landykon;Landykon;;Landykon;;;;;;;;;x
b_landykon_2_adj;Landykonian;;landykoner;;;;;;;;;;;x
b_landykon_3;Landykon;Landykon;Landykon;;Landykon;;;;;;;;;x
b_landykon_3_adj;Landykonian;;landykoner;;;;;;;;;;;x
b_landykon_4;Landykon;Landykon;Landykon;;Landykon;;;;;;;;;x
b_landykon_4_adj;Landykonian;;landykoner;;;;;;;;;;;x
b_landykon_5;Landykon;Landykon;Landykon;;Landykon;;;;;;;;;x
b_landykon_5_adj;Landykonian;;landykoner;;;;;;;;;;;x
b_landykon_6;Landykon;Landykon;Landykon;;Landykon;;;;;;;;;x
b_landykon_6_adj;Landykonian;;landykoner;;;;;;;;;;;x
b_landykon_7;Landykon;Landykon;Landykon;;Landykon;;;;;;;;;x
b_landykon_7_adj;Landykonian;;landykoner;;;;;;;;;;;x
b_lastum;Lastum;Lastum;Lastum;;Lastum;;;;;;;;;x
b_lastum_adj;Lastumian;;lastumer;;;;;;;;;;;x
b_lastum_2;Lastum;Lastum;Lastum;;Lastum;;;;;;;;;x
b_lastum_2_adj;Lastumian;;lastumer;;;;;;;;;;;x
b_lastum_3;Lastum;Lastum;Lastum;;Lastum;;;;;;;;;x
b_lastum_3_adj;Lastumian;;lastumer;;;;;;;;;;;x
b_lastum_4;Lastum;Lastum;Lastum;;Lastum;;;;;;;;;x
b_lastum_4_adj;Lastumian;;lastumer;;;;;;;;;;;x
b_lastum_5;Lastum;Lastum;Lastum;;Lastum;;;;;;;;;x
b_lastum_5_adj;Lastumian;;lastumer;;;;;;;;;;;x
b_lastum_6;Lastum;Lastum;Lastum;;Lastum;;;;;;;;;x
b_lastum_6_adj;Lastumian;;lastumer;;;;;;;;;;;x
b_lastum_7;Lastum;Lastum;Lastum;;Lastum;;;;;;;;;x
b_lastum_7_adj;Lastumian;;lastumer;;;;;;;;;;;x
b_lights_home;Light’s Home;Light’s Home;Light’s Home;;Light’s Home;;;;;;;;;x
b_lights_home_adj;Light’s Homean;;Light’s Homer;;;;;;;;;;;x
b_lights_home_2;Light’s Home;Light’s Home;Light’s Home;;Light’s Home;;;;;;;;;x
b_lights_home_2_adj;Light’s Homean;;Light’s Homer;;;;;;;;;;;x
b_lights_home_3;Light’s Home;Light’s Home;Light’s Home;;Light’s Home;;;;;;;;;x
b_lights_home_3_adj;Light’s Homean;;Light’s Homer;;;;;;;;;;;x
b_lights_home_4;Light’s Home;Light’s Home;Light’s Home;;Light’s Home;;;;;;;;;x
b_lights_home_4_adj;Light’s Homean;;Light’s Homer;;;;;;;;;;;x
b_lights_home_5;Light’s Home;Light’s Home;Light’s Home;;Light’s Home;;;;;;;;;x
b_lights_home_5_adj;Light’s Homean;;Light’s Homer;;;;;;;;;;;x
b_lights_home_6;Light’s Home;Light’s Home;Light’s Home;;Light’s Home;;;;;;;;;x
b_lights_home_6_adj;Light’s Homean;;Light’s Homer;;;;;;;;;;;x
b_lights_home_7;Light’s Home;Light’s Home;Light’s Home;;Light’s Home;;;;;;;;;x
b_lights_home_7_adj;Light’s Homean;;Light’s Homer;;;;;;;;;;;x
b_little_draconia;Little Draconia;Little Draconia;Little Draconia;;Little Draconia;;;;;;;;;x
b_little_draconia_adj;Little Draconian;;Little Draconer;;;;;;;;;;;x
b_little_draconia_2;Little Draconia;Little Draconia;Little Draconia;;Little Draconia;;;;;;;;;x
b_little_draconia_2_adj;Little Draconian;;Little Draconer;;;;;;;;;;;x
b_little_draconia_3;Little Draconia;Little Draconia;Little Draconia;;Little Draconia;;;;;;;;;x
b_little_draconia_3_adj;Little Draconian;;Little Draconer;;;;;;;;;;;x
b_little_draconia_4;Little Draconia;Little Draconia;Little Draconia;;Little Draconia;;;;;;;;;x
b_little_draconia_4_adj;Little Draconian;;Little Draconer;;;;;;;;;;;x
b_little_draconia_5;Little Draconia;Little Draconia;Little Draconia;;Little Draconia;;;;;;;;;x
b_little_draconia_5_adj;Little Draconian;;Little Draconer;;;;;;;;;;;x
b_little_draconia_6;Little Draconia;Little Draconia;Little Draconia;;Little Draconia;;;;;;;;;x
b_little_draconia_6_adj;Little Draconian;;Little Draconer;;;;;;;;;;;x
b_little_draconia_7;Little Draconia;Little Draconia;Little Draconia;;Little Draconia;;;;;;;;;x
b_little_draconia_7_adj;Little Draconian;;Little Draconer;;;;;;;;;;;x
b_locklend;Locklend;Locklend;Locklend;;Locklend;;;;;;;;;x
b_locklend_adj;Locklendian;;locklender;;;;;;;;;;;x
b_locklend_2;Locklend;Locklend;Locklend;;Locklend;;;;;;;;;x
b_locklend_2_adj;Locklendian;;locklender;;;;;;;;;;;x
b_locklend_3;Locklend;Locklend;Locklend;;Locklend;;;;;;;;;x
b_locklend_3_adj;Locklendian;;locklender;;;;;;;;;;;x
b_locklend_4;Locklend;Locklend;Locklend;;Locklend;;;;;;;;;x
b_locklend_4_adj;Locklendian;;locklender;;;;;;;;;;;x
b_locklend_5;Locklend;Locklend;Locklend;;Locklend;;;;;;;;;x
b_locklend_5_adj;Locklendian;;locklender;;;;;;;;;;;x
b_locklend_6;Locklend;Locklend;Locklend;;Locklend;;;;;;;;;x
b_locklend_6_adj;Locklendian;;locklender;;;;;;;;;;;x
b_locklend_7;Locklend;Locklend;Locklend;;Locklend;;;;;;;;;x
b_locklend_7_adj;Locklendian;;locklender;;;;;;;;;;;x
b_losum;Losum;Losum;Losum;;Losum;;;;;;;;;x
b_losum_adj;Losumian;;losumer;;;;;;;;;;;x
b_losum_2;Losum;Losum;Losum;;Losum;;;;;;;;;x
b_losum_2_adj;Losumian;;losumer;;;;;;;;;;;x
b_losum_3;Losum;Losum;Losum;;Losum;;;;;;;;;x
b_losum_3_adj;Losumian;;losumer;;;;;;;;;;;x
b_losum_4;Losum;Losum;Losum;;Losum;;;;;;;;;x
b_losum_4_adj;Losumian;;losumer;;;;;;;;;;;x
b_losum_5;Losum;Losum;Losum;;Losum;;;;;;;;;x
b_losum_5_adj;Losumian;;losumer;;;;;;;;;;;x
b_losum_6;Losum;Losum;Losum;;Losum;;;;;;;;;x
b_losum_6_adj;Losumian;;losumer;;;;;;;;;;;x
b_losum_7;Losum;Losum;Losum;;Losum;;;;;;;;;x
b_losum_7_adj;Losumian;;losumer;;;;;;;;;;;x
b_lumeron;Lumeron;Lumeron;Lumeron;;Lumeron;;;;;;;;;x
b_lumeron_adj;Lumeronian;;lumeroner;;;;;;;;;;;x
b_lumeron_2;Lumeron;Lumeron;Lumeron;;Lumeron;;;;;;;;;x
b_lumeron_2_adj;Lumeronian;;lumeroner;;;;;;;;;;;x
b_lumeron_3;Lumeron;Lumeron;Lumeron;;Lumeron;;;;;;;;;x
b_lumeron_3_adj;Lumeronian;;lumeroner;;;;;;;;;;;x
b_lumeron_4;Lumeron;Lumeron;Lumeron;;Lumeron;;;;;;;;;x
b_lumeron_4_adj;Lumeronian;;lumeroner;;;;;;;;;;;x
b_lumeron_5;Lumeron;Lumeron;Lumeron;;Lumeron;;;;;;;;;x
b_lumeron_5_adj;Lumeronian;;lumeroner;;;;;;;;;;;x
b_lumeron_6;Lumeron;Lumeron;Lumeron;;Lumeron;;;;;;;;;x
b_lumeron_6_adj;Lumeronian;;lumeroner;;;;;;;;;;;x
b_lumeron_7;Lumeron;Lumeron;Lumeron;;Lumeron;;;;;;;;;x
b_lumeron_7_adj;Lumeronian;;lumeroner;;;;;;;;;;;x
b_lurnor;Lurnor;Lurnor;Lurnor;;Lurnor;;;;;;;;;x
b_lurnor_adj;Lurnorian;;lurnorer;;;;;;;;;;;x
b_lurnor_2;Lurnor;Lurnor;Lurnor;;Lurnor;;;;;;;;;x
b_lurnor_2_adj;Lurnorian;;lurnorer;;;;;;;;;;;x
b_lurnor_3;Lurnor;Lurnor;Lurnor;;Lurnor;;;;;;;;;x
b_lurnor_3_adj;Lurnorian;;lurnorer;;;;;;;;;;;x
b_lurnor_4;Lurnor;Lurnor;Lurnor;;Lurnor;;;;;;;;;x
b_lurnor_4_adj;Lurnorian;;lurnorer;;;;;;;;;;;x
b_lurnor_5;Lurnor;Lurnor;Lurnor;;Lurnor;;;;;;;;;x
b_lurnor_5_adj;Lurnorian;;lurnorer;;;;;;;;;;;x
b_lurnor_6;Lurnor;Lurnor;Lurnor;;Lurnor;;;;;;;;;x
b_lurnor_6_adj;Lurnorian;;lurnorer;;;;;;;;;;;x
b_lurnor_7;Lurnor;Lurnor;Lurnor;;Lurnor;;;;;;;;;x
b_lurnor_7_adj;Lurnorian;;lurnorer;;;;;;;;;;;x
b_maux_andros;Maux Andros;Maux Andros;Maux Andros;;Maux Andros;;;;;;;;;x
b_maux_andros_adj;Maux Androsian;;Maux Androser;;;;;;;;;;;x
b_maux_andros_2;Maux Andros;Maux Andros;Maux Andros;;Maux Andros;;;;;;;;;x
b_maux_andros_2_adj;Maux Androsian;;Maux Androser;;;;;;;;;;;x
b_maux_andros_3;Maux Andros;Maux Andros;Maux Andros;;Maux Andros;;;;;;;;;x
b_maux_andros_3_adj;Maux Androsian;;Maux Androser;;;;;;;;;;;x
b_maux_andros_4;Maux Andros;Maux Andros;Maux Andros;;Maux Andros;;;;;;;;;x
b_maux_andros_4_adj;Maux Androsian;;Maux Androser;;;;;;;;;;;x
b_maux_andros_5;Maux Andros;Maux Andros;Maux Andros;;Maux Andros;;;;;;;;;x
b_maux_andros_5_adj;Maux Androsian;;Maux Androser;;;;;;;;;;;x
b_maux_andros_6;Maux Andros;Maux Andros;Maux Andros;;Maux Andros;;;;;;;;;x
b_maux_andros_6_adj;Maux Androsian;;Maux Androser;;;;;;;;;;;x
b_maux_andros_7;Maux Andros;Maux Andros;Maux Andros;;Maux Andros;;;;;;;;;x
b_maux_andros_7_adj;Maux Androsian;;Maux Androser;;;;;;;;;;;x
b_neuxgate;Neuxgate;Neuxgate;Neuxgate;;Neuxgate;;;;;;;;;x
b_neuxgate_adj;Neuxgatean;;neuxgater;;;;;;;;;;;x
b_neuxgate_2;Neuxgate;Neuxgate;Neuxgate;;Neuxgate;;;;;;;;;x
b_neuxgate_2_adj;Neuxgatean;;neuxgater;;;;;;;;;;;x
b_neuxgate_3;Neuxgate;Neuxgate;Neuxgate;;Neuxgate;;;;;;;;;x
b_neuxgate_3_adj;Neuxgatean;;neuxgater;;;;;;;;;;;x
b_neuxgate_4;Neuxgate;Neuxgate;Neuxgate;;Neuxgate;;;;;;;;;x
b_neuxgate_4_adj;Neuxgatean;;neuxgater;;;;;;;;;;;x
b_neuxgate_5;Neuxgate;Neuxgate;Neuxgate;;Neuxgate;;;;;;;;;x
b_neuxgate_5_adj;Neuxgatean;;neuxgater;;;;;;;;;;;x
b_neuxgate_6;Neuxgate;Neuxgate;Neuxgate;;Neuxgate;;;;;;;;;x
b_neuxgate_6_adj;Neuxgatean;;neuxgater;;;;;;;;;;;x
b_neuxgate_7;Neuxgate;Neuxgate;Neuxgate;;Neuxgate;;;;;;;;;x
b_neuxgate_7_adj;Neuxgatean;;neuxgater;;;;;;;;;;;x
b_noneyr;Noneyr;Noneyr;Noneyr;;Noneyr;;;;;;;;;x
b_noneyr_adj;Noneyrian;;noneyrer;;;;;;;;;;;x
b_noneyr_2;Noneyr;Noneyr;Noneyr;;Noneyr;;;;;;;;;x
b_noneyr_2_adj;Noneyrian;;noneyrer;;;;;;;;;;;x
b_noneyr_3;Noneyr;Noneyr;Noneyr;;Noneyr;;;;;;;;;x
b_noneyr_3_adj;Noneyrian;;noneyrer;;;;;;;;;;;x
b_noneyr_4;Noneyr;Noneyr;Noneyr;;Noneyr;;;;;;;;;x
b_noneyr_4_adj;Noneyrian;;noneyrer;;;;;;;;;;;x
b_noneyr_5;Noneyr;Noneyr;Noneyr;;Noneyr;;;;;;;;;x
b_noneyr_5_adj;Noneyrian;;noneyrer;;;;;;;;;;;x
b_noneyr_6;Noneyr;Noneyr;Noneyr;;Noneyr;;;;;;;;;x
b_noneyr_6_adj;Noneyrian;;noneyrer;;;;;;;;;;;x
b_noneyr_7;Noneyr;Noneyr;Noneyr;;Noneyr;;;;;;;;;x
b_noneyr_7_adj;Noneyrian;;noneyrer;;;;;;;;;;;x
b_northiron_valley;Northiron Valley;Northiron Valley;Northiron Valley;;Northiron Valley;;;;;;;;;x
b_northiron_valley_adj;Northiron Valleian;;Northiron Valleer;;;;;;;;;;;x
b_northiron_valley_2;Northiron Valley;Northiron Valley;Northiron Valley;;Northiron Valley;;;;;;;;;x
b_northiron_valley_2_adj;Northiron Valleian;;Northiron Valleer;;;;;;;;;;;x
b_northiron_valley_3;Northiron Valley;Northiron Valley;Northiron Valley;;Northiron Valley;;;;;;;;;x
b_northiron_valley_3_adj;Northiron Valleian;;Northiron Valleer;;;;;;;;;;;x
b_northiron_valley_4;Northiron Valley;Northiron Valley;Northiron Valley;;Northiron Valley;;;;;;;;;x
b_northiron_valley_4_adj;Northiron Valleian;;Northiron Valleer;;;;;;;;;;;x
b_northiron_valley_5;Northiron Valley;Northiron Valley;Northiron Valley;;Northiron Valley;;;;;;;;;x
b_northiron_valley_5_adj;Northiron Valleian;;Northiron Valleer;;;;;;;;;;;x
b_northiron_valley_6;Northiron Valley;Northiron Valley;Northiron Valley;;Northiron Valley;;;;;;;;;x
b_northiron_valley_6_adj;Northiron Valleian;;Northiron Valleer;;;;;;;;;;;x
b_northiron_valley_7;Northiron Valley;Northiron Valley;Northiron Valley;;Northiron Valley;;;;;;;;;x
b_northiron_valley_7_adj;Northiron Valleian;;Northiron Valleer;;;;;;;;;;;x
b_nurom;Nurom;Nurom;Nurom;;Nurom;;;;;;;;;x
b_nurom_adj;Nuromian;;nuromer;;;;;;;;;;;x
b_nurom_2;Nurom;Nurom;Nurom;;Nurom;;;;;;;;;x
b_nurom_2_adj;Nuromian;;nuromer;;;;;;;;;;;x
b_nurom_3;Nurom;Nurom;Nurom;;Nurom;;;;;;;;;x
b_nurom_3_adj;Nuromian;;nuromer;;;;;;;;;;;x
b_nurom_4;Nurom;Nurom;Nurom;;Nurom;;;;;;;;;x
b_nurom_4_adj;Nuromian;;nuromer;;;;;;;;;;;x
b_nurom_5;Nurom;Nurom;Nurom;;Nurom;;;;;;;;;x
b_nurom_5_adj;Nuromian;;nuromer;;;;;;;;;;;x
b_nurom_6;Nurom;Nurom;Nurom;;Nurom;;;;;;;;;x
b_nurom_6_adj;Nuromian;;nuromer;;;;;;;;;;;x
b_nurom_7;Nurom;Nurom;Nurom;;Nurom;;;;;;;;;x
b_nurom_7_adj;Nuromian;;nuromer;;;;;;;;;;;x
b_oldbones;Oldbones;Oldbones;Oldbones;;Oldbones;;;;;;;;;x
b_oldbones_adj;Oldbonesian;;oldboneser;;;;;;;;;;;x
b_oldbones_2;Oldbones;Oldbones;Oldbones;;Oldbones;;;;;;;;;x
b_oldbones_2_adj;Oldbonesian;;oldboneser;;;;;;;;;;;x
